[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 22 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-22 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 29 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-29 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 44 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-44 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 14 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-14 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 23 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-23 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 38 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-38 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 8 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-8 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 45 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-45 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 15 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-15 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 30 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-30 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 0 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-0 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 35 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-35 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 5 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-5 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 20 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-20 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 27 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,719] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-27 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,719] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 42 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-42 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 12 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-12 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 21 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-21 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 36 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-36 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 6 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-6 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 43 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-43 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 13 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-13 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,720] INFO [GroupCoordinator 0]: Elected as the group coordinator for partition 28 in epoch 0 (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,720] INFO [GroupMetadataManager brokerId=0] Scheduling loading of offsets and group metadata from __consumer_offsets-28 for epoch 0 (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-38 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-8 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-45 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-15 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-30 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-0 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-35 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-5 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-20 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-27 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,842] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-42 in 122 milliseconds for epoch 0, of which 122 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-12 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-21 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-36 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-6 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-43 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-13 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,843] INFO [GroupMetadataManager brokerId=0] Finished loading offsets and group metadata from __consumer_offsets-28 in 123 milliseconds for epoch 0, of which 123 milliseconds was spent in the scheduler. (kafka.coordinator.group.GroupMetadataManager)
[2022-12-14 14:13:15,886] INFO [GroupCoordinator 0]: Dynamic member with unknown member id joins group vector2influx in Empty state. Created a new member id vector-78c27a93-6f95-46d8-940d-fde4fd9a48fd and request the member to rejoin with this id. (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,923] INFO [GroupCoordinator 0]: Preparing to rebalance group vector2influx in state PreparingRebalance with old generation 0 (__consumer_offsets-13) (reason: Adding new member vector-78c27a93-6f95-46d8-940d-fde4fd9a48fd with group instance id None) (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:15,992] INFO [GroupCoordinator 0]: Stabilized group vector2influx generation 1 (__consumer_offsets-13) with 1 members (kafka.coordinator.group.GroupCoordinator)
[2022-12-14 14:13:16,031] INFO [GroupCoordinator 0]: Assignment received from leader vector-78c27a93-6f95-46d8-940d-fde4fd9a48fd for group vector2influx for generation 1. The group has 1 members, 0 of which are static. (kafka.coordinator.group.GroupCoordinator)
